id,second_annotator_comment,annotation,aspect_available_without_judgement,text
fb7edbba-64a5-41d3-bb2e-65afc6495dca,,,✅,Offensichtlich wird damit das Geld verdient.
c7671737-275d-4b1d-893a-5d97ee1b7825,,"('GENERAL-IMPRESSION', 'POSITIVE', 'Restaurant')
",,ein wirklich tolles Restaurant.
5d8b0459-aa8a-4d99-930c-8ac5a7c1d19f,,"('FOOD', 'POSITIVE', 'NULL')
",,Frisch gezapft natürlich klasse.
9d7ecdda-b50a-4184-b252-41c76db38faa,,"('FOOD', 'CONFLICT', 'Essen')
",,"Das Essen war lecker, guter Standard - aber nichts außergewöhnliches."
93bcff7b-8778-452a-bca0-f3f27e351803,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Ich finde es unakzeptabel, dass ich für eine derart minderwertige Qualität so viel bezahlen musste.Aufgrund dieser Erfahrung kann ich das Restaurant LOC leider nicht weiterempfehlen."
78bf5097-7884-41c5-8ab2-94756c6653df,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
",,Wirklich nicht gut.
157a7a2d-6cf4-4d90-99a4-7e6a46bb3ade,,,✅,"Zeit unser Frühstück zu genießen, wurden aber schon 1/2 Std."
3fdbeff9-1e24-4680-9a91-97bdf72ce2b2,,"('FOOD', 'POSITIVE', 'Bier')
",,Das Bier hat geschmeckt.
a36cbb00-721d-4364-9d84-bd155f9236a5,,"('FOOD', 'POSITIVE', 'Speisekarte')
('FOOD', 'POSITIVE', 'Vorspeise')
('FOOD', 'POSITIVE', 'Dessert')
",,"Umfangreiche Speisekarte, für jeden was dabei, von Vorspeise bis Dessert."
701fc29b-2455-4a9f-b9d9-7aaeb40213fe,,"('SERVICE', 'NEGATIVE', 'NULL')
",,Wir fragten nach wo sie bleiben und bekamen eine unfreundliche Antwort- wenn wir keine Zeit haben sollen wir gehen.
c98ecb1c-6c73-41ed-9cf5-9ce2432cc912,,,✅,"Die Reaktion der Mitarbeiterin: ""Denken Sie nur nicht, dass es damit schneller geht!"
480db53f-14a5-4624-ad99-cbf9ddec926e,,,,"Aufgrund der gemischten Bewertungen waren wir hin und hergerissen im Vorfeld, wollten es dann aber doch selbst auch probieren."
72f0d12c-ebc9-4bf4-8f71-5add2e04b4f9,,,✅,"Und gerade in der aktuellen Zeit kostet gutes Fleisch eben seinen Preis, der sich auch auf der Karte spiegelt."
8ca1d487-01f6-41e6-a276-8add47303cfc,,"('SERVICE', 'POSITIVE', 'Beratung')
('SERVICE', 'POSITIVE', 'Bewirtung')
('FOOD', 'POSITIVE', 'essen')
",,"Tolle Beratung, tolle Bewirtung und essen der extraklasse."
2509edde-a3c1-40c1-b2fc-191224e5266f,,"('SERVICE', 'NEGATIVE', 'Servicepersonal')
",,Insgesamt empfand ich das gesamte Servicepersonal als herablassend.
a30e1895-5ce4-4a62-83c1-40bccb351cf2,,"('SERVICE', 'NEGATIVE', 'Kellnerin')
",,"Mit der Kellnerin wird lieber geredet, als uns zu bewirten."
3b012107-009c-4355-965a-0bdb52ca28dc,,,,"Nicht mehr, nicht weniger."
9cf731ef-bd5a-4b0e-803e-0305148fa53b,,,,LOC inmitten von LOC.
cc84b4e4-7014-4a6f-b187-030b281107ec,,,,Griechich.
c8c0a7e7-ce64-4f27-a788-d6ae586ecd23,,"('FOOD', 'NEGATIVE', 'Zaziki')
('FOOD', 'NEGATIVE', 'Salat')
('SERVICE', 'NEGATIVE', 'Dressing')
",✅,"Das Zaziki war definitiv fertig aus dem Laden und hat im Öl geschwommen, der Salat war lieblos zubereitet und das Dressing bestand hauptsächlich aus Öl."
11b2e2c4-422e-4e5e-9176-e7c4837f191e,,"('FOOD', 'NEGATIVE', 'NULL')
",,Dafür fehlte die Kräuterrahmsauce komplett und auch hier war von Abschmecken nichts zu bemerken.
d558982b-4b03-45fa-af69-7c6fcc1d2929,,"('SERVICE', 'NEGATIVE', 'NULL')
",,"Allerdings dauerte es ewig bis das Essen kam, obwohl das Lokal nur zu 1/3 gefüllt war."
06a031ed-9dbf-4c4d-9e02-c392623a17bb,,"('SERVICE', 'POSITIVE', 'Service')
('AMBIENCE', 'POSITIVE', 'Ambiente')
('AMBIENCE', 'POSITIVE', 'Atmosphäre')
",,Der herzliche Service und das charmante Ambiente schaffen eine einladende Atmosphäre 😊.
a99abccc-7bd8-438a-8f4c-808d275488ae,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
",,Vielen Dank für diesen schönen Abend!
57cb2212-12dc-4615-a0f1-f943d846354d,,,✅,Das sogenannte Risotto war von einem Zitronenschaum umgeben.
a92251a1-11f4-449c-b916-35c0222161dc,,,✅,Das Rührei kam dann mit Lachs.
8d943cc2-563c-45cb-a2bd-e6dd59b13400,,,✅,Wir wussten nicht innerhalb 10 Sekunden was wir bestellen wollen.
49af135e-be78-4010-9ae2-ec327416bb2c,,"('FOOD', 'POSITIVE', 'Essen')
",✅,Hätte gerne nach dem tollen Essen einen Fernet Branca bestellt.
acc6eb17-81a2-4b41-a347-a773aee2e35c,,"('AMBIENCE', 'POSITIVE', 'Gebäude')
",,Das Gebäude ist wunderschön erhalten es gibt viel zu sehen da passt alles sehr schön.
b9013c24-5791-4557-92f4-b52da0759564,,"('PRICE', 'NEGATIVE', 'NULL')
",,Gefühlt wie abgezockt.
f752c5c5-f220-4391-88b1-f9b7fe907fe9,,"('SERVICE', 'POSITIVE', 'Bedienung')
",,"Die Bedienung war freundlich, das war aber auch das einzig positive."
7c3e2f06-3f65-452d-ac32-b456de8e00c0,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
",,Es lohnt sich durch das Lokal zu gehen und alles an zu sehen.
de7d875e-43a0-4aeb-a516-2f266748020d,,,✅,"Das Restaurant war bereits ausreserviert, aber die Antwort war: ""Wir basteln etwas""."
f66febd3-46ab-4b5b-a262-33147a235bb1,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
",,Rundum ein gelungener Geburtstag und jeden Cent wert!
b602f227-b6b3-42fe-856a-468e16c94d31,,"('SERVICE', 'NEGATIVE', 'Bedienung')
",,"Die Hauptgerichte kamen zu unterschiedlichen Zeiten, da die Bedienung nicht alles richtig aufgenommen hat."
fb8555ee-110d-4ffa-af1e-fb1ee90a8c6b,,"('SERVICE', 'NEGATIVE', 'NULL')
",,"Wir haben eine Stunde darauf gewartet, dass wir berücksichtigt wurden."
80125f00-54b0-417f-88c7-eaf7289bfb36,,,,Schade für LOC
5d15ae65-67d3-4e71-a7e9-8a62ebbcad6c,,"('AMBIENCE', 'POSITIVE', 'Ambiente')
",,Das Ambiente ist stimmig.
622c8dee-3673-4a3f-a7d9-247e44410c5c,,"('FOOD', 'POSITIVE', 'Essen')
",,Ich hatte hier das beste Essen meines Lebens!
67c33178-722d-4f10-bd53-37dca8f799cd,,"('FOOD', 'NEGATIVE', 'Garstufe')
",,So kann das mit ner Garstufe nicht klappen.
6a2017e5-5af6-4f49-9c1a-a0dcdcc32eae,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
('PRICE', 'NEGATIVE', 'Preis')
",,Preis und Leistung stimmen überhaupt nicht.
db0ba199-ef29-4773-8870-3ddb497e8ef8,,"('SERVICE', 'POSITIVE', 'Bedienung')
",,Wir hatten eine sehr freundliche Bedienung.
48fc17bb-df03-4801-8fa5-94b3e0245148,,"('FOOD', 'POSITIVE', 'NULL')
",,Es ist extrem süffig.
459c9f5b-de49-4785-810a-095c834df0cb,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,Der grandiose Service von Marco der definitiv eine Gehaltserhöhung wert ist hat den Abend perfekt gemacht.Wir sehen uns nächstes Jahr wieder...
d06d8316-2248-43ce-af93-90eb8712a3be,,,✅,"Bis die Chefin uns darauf aufmerksam gemacht hat, dass dies nicht erlaubt sein."
9b2b3206-01ea-4ff9-80ca-84e5ede82160,,"('FOOD', 'NEGATIVE', 'Essen')
",,"Das Essen kam nach einiger Zeit, leider nicht mehr wirklich warm."
5ebfed3f-ddef-4570-9bfe-2a7a3232ff06,,"('SERVICE', 'POSITIVE', 'NULL')
",,"Anfangs, sehr zuvorkommen, höflich."
b3f417ea-5a16-4aef-86c5-1bd3815dcbbb,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Hauptgang LOC mit Olivenjus, Artischocken-Ragout und LOC.Die LOC war sehr zart und es war alles gut aufeinander abgestimmt.Service war aufmerksam und freundlich, also ich kann das Restaurant nur empfehlen."
d85438f9-e857-4787-a8e2-a4417228f829,,"('SERVICE', 'POSITIVE', 'NULL')
('FOOD', 'POSITIVE', 'Sharing/ Tisch Buffet')
('FOOD', 'POSITIVE', 'Hauptspeisen')
",,"Es wurde ein Sharing/ Tisch Buffet angeboten, man konnte zwischen verschiedene Hauptspeisen wählen (diese konnte man auch immer wieder nachbestellen) diese wurden dann frisch zubereitet und waren sehr lecker."
d62511b3-fa1a-47b8-ad8e-ec74e3293365,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,Schließlich isst das Auge mit.Leider sind wir auf Grund der Lautstärke sehr schnell gegangen und werden wohl auch nie wieder hier erscheinen.
3b473f79-79e2-4e36-91d6-eb5c8a9bdf1b,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
",,Ich werde sicher nicht mehr dorthin gehen.
1bc2e5ad-1204-4a1b-bbde-6a2c758b1df3,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,Die Bedienung war Unfreundlich.Das Essen wurde nach 5 Minuten gebracht und war lauwarm.Alles in allem ein Reinfall.
4bf53d03-ed8a-4b8f-8afc-7a786c0aa0d9,,"('SERVICE', 'NEGATIVE', 'Herren am Empfang')
",,"Einen Punkt abziehen möchte ich für den überheblich, selbsverliebt und gönnerhaft auftretenden Herren am Empfang."
fa05c75a-6a7b-4a62-8bf5-805597379b72,,"('GENERAL-IMPRESSION', 'POSITIVE', 'RESTAURANT_NAME')
",,Wir sind immer wieder gerne zu Gast in der RESTAURANT_NAME :)
c6391bba-f2da-439d-a39f-fbc1be43562f,,"('GENERAL-IMPRESSION', 'POSITIVE', 'Kaffee')
",,Ich wollte endlich mal in dieses Kaffee und meinem Freund ein tolles traditionelles Kaffee zeigen.
a13bdae5-2bf0-41ed-8a0d-be8c94172a95,,"('FOOD', 'NEGATIVE', 'Bratkartoffeln')
",,Die Bratkartoffeln schmeckten teilweise alt.
7c552d67-273c-4fea-ab4e-e4c03451d6eb,,,,Der Augustiner an der LOC hat sich mittlerweile auf das gegenüberliegende Gebäude erweitert/ ist umgezogen.
33407989-014e-40e1-bc6a-3defecd9c880,,,✅,Wir waren letzten Samstag zum Mittagessen im LOC.
41187471-8212-420c-9543-771f20eda3c4,,"('FOOD', 'POSITIVE', 'Mittagskarte')
",,Gute Mittagskarte zum Mittagessen in der Mittagspause.
76711faf-e870-4b4f-8abd-ecdfc7cb40a7,,,✅,"Das vegane Frühstück hat ca 1,5 Stunden gedauert, bis es am Tisch war."
2b229e1b-45fd-4c85-9e24-4d0e8ee595b9,,,✅,Wir hatten zwei Getränke und ein Stück Kuchen sowie Rührei mit Schinken.
a4d4b05a-cb8b-44aa-9adc-7c197f376488,,,✅,Auf die Hauptspeise haben wir 90 min warten müssen.
53df9dea-5481-489a-ad86-e1e56e539e9b,,"('SERVICE', 'POSITIVE', 'Service')
",,Sehr freundlicher und entspannter Service.
29644edf-f45d-4258-b167-3bb25d57a6d4,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Wir besuchten das LOC.Großzügige Bierverkostung, viel Wissenswertes rund ums Bier und des Bierbrauens.Eine Führung und leckeres Essen gab es auch."
22d33f94-97f3-4aa5-b635-8adf5043da46,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,Jetzt sind sie wirklich klein.Serviert wurde irgendwie.
4f088365-a1a5-4536-8459-60877ed78872,,"('AMBIENCE', 'NEGATIVE', 'Hunde im Restaurant')
",,"Sorry, aber Hunde im Restaurant gehen garnicht."
e5c0da59-ad76-421e-ab19-6caf02fe7934,,"('AMBIENCE', 'POSITIVE', 'Akustik')
",,Dennoch war die Akustik besser als ich vermutet hätte.
3b84aa4c-c31b-4bb5-81f1-c2839102eec1,,,,Weiß nicht woran das liegt.
2cea5447-8075-43ad-9da7-e1dc8dfa2367,,"('SERVICE', 'POSITIVE', 'Service')
('SERVICE', 'POSITIVE', 'Marco')
",,"Top Service, vor allem Marco („Oberhase“) hat uns witzig und angenehm bewirtet."
81dff504-32cc-4f48-9401-ff68545eeb0a,,"('AMBIENCE', 'NEGATIVE', 'NULL')
",,Die sollte man mal dringend renovieren / sauber machen.
65de7747-4dd8-4ad1-86ae-d05d063e2a72,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
('SERVICE', 'POSITIVE', 'Bedienung')
",,"!Auch wenn die Bedienung sich dafür entschuldigt hat, war es kein schönes Erlebnis."
7df0caca-9d5f-4047-bbc9-074b6b07d2a5,,,✅,Nur noch das Ambiente war wie gewohnt.
ef638749-40a9-4363-a67d-4a0894cf3547,,"('SERVICE', 'POSITIVE', 'NULL')
('FOOD', 'POSITIVE', 'Speisen')
",,Die Speisen waren geschmackvoll zubereitet und wurden trotz hohem Gästeaufkommens zeitnah serviert.
d755c5cc-543b-467b-80a6-b6f178c2c986,,"('FOOD', 'POSITIVE', 'Espresso')
",,Der Espresso ist klein und stark.
bc2e5ae1-8fd7-4a35-8c1b-bb97cf0d2eb6,,"('SERVICE', 'NEGATIVE', 'NULL')
('AMBIENCE', 'POSITIVE', 'Ambiente')
",,"Obwohl schönes Ambiente Waren mit 4 Personen, heisse Teller wurden ohne Vorwarnung über den Köpfen anderer Gäste gereicht."
eafa94a3-f3ab-42e7-b328-0f09b2536bd7,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
",,Das war dieses Mal leider nichts.
f5ce1328-eb9e-4305-860c-ab854a96c1e9,,,✅,Wir hatten verschiedene Hauptgänge.
29f94664-814c-4e1c-8a34-be6b4d7279be,,"('FOOD', 'POSITIVE', 'Kuchenangebote')
",,Gute Kuchenangebote.
a6e8ae28-7351-485d-bd7b-25af34f2e262,,"('AMBIENCE', 'POSITIVE', 'Flair')
('AMBIENCE', 'POSITIVE', 'Atmosphäre')
('FOOD', 'POSITIVE', 'Nudelspezalitäten')
",,"Wer etwas besonderes sucht und das gewiss Etwas, ist hier richtig: charmantes, unaufdringliches Flair, familiäre und persönliche Atmosphäre und besondere, überwiegend unbekannte Nudelspezalitäten."
d76083de-be55-4b0d-a9cd-e8d4997000c9,,"('AMBIENCE', 'NEGATIVE', 'Tisch')
('AMBIENCE', 'NEGATIVE', 'Tisch')
",✅,Hatten vor Wochen reserviert...der zugewiesene Tisch war wirklich schlecht als wir darauf hingewiesen haben hat man uns einen noch schlechteren Tisch zugewiesen obwohl das Restaurant ziemlich leer war.
a5da7c40-17cc-4240-a0d4-d29436c948d7,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'Restaurant')
",,Man könnte dieses Restaurant fast als LOC bezeichnen…uns wird das LOC ein zweites Mal definitiv nicht als Gäste begrüßen dürfen!!!
2e17ca05-3ac2-4925-869b-6459ef813b53,,,✅,"Zu guter Letzt kam statt dem kleinen Bier ein Großes, geschenkt."
1c70d34e-2346-4b26-8652-7e3a66fa18b3,,,✅,Der Zander (!)
59e503ef-4143-4c2d-b041-90561e985c16,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
",,Absolut weiterzuempfehlen.
50ba0948-6fcf-495f-a683-c8a9b694dab0,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Nein direkt mittendrin im Geschehen unmittelbar vorm Garderobenschrank, damit auch ja jeder Gast mindestens zwei Mal am Tisch vorbei latscht.Punkt 2: Ein Menü was weder geschmacklich noch von der Auswahl ( Idee) und schon gar nicht von den Portionsgrößen her auch nur in irgendeiner Weise den Preis von stolzen 76,- Euro ( inclusive."
159bd5f2-83d4-4480-9119-9302d06ec192,,,,Zu blöd wenn Gäste der Portugiesischen Sprache mächtig sind: absolute Unprofessionalität!
ba1255a9-c3f5-47d1-8cd0-9c23757844b4,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,ein Fertigprodukt.Dem Sauerkraut fehlte leider alles was Geschmack gibt .Preis 15.50 aber ein zweites mal würde ich das nicht bestellen .
9c356682-dae5-4c3c-bd55-7735bc2c2cd7,,"('FOOD', 'POSITIVE', 'Haxe')
",,Wer auf Haxe steht macht hier gar nichts falsch ...
2b5941aa-847b-4330-b5ca-3cac96e0e248,,"('FOOD', 'POSITIVE', 'Vorspeise')
('FOOD', 'POSITIVE', 'Hauptgang')
('FOOD', 'POSITIVE', 'Dessert')
",,"Vorspeise, Hauptgang und Dessert - alles war top!"
f15f87be-96f1-4fb6-9299-3f3f68c3b0c8,,,✅,Ich bin 10 und meine Eltern mussten am Ende 3 mal das Erwachsenenfrühstück bezahlen.
8e0ecabc-b42c-418b-bb7c-ad34ffd6cdfe,,"('SERVICE', 'NEGATIVE', 'Service')
",,Service also lässt sehr zu wünschen übrig.
56335b74-6444-41bd-923b-9ec3add15a2f,,,✅,Wir besuchten Mustafa's Gemüse Döner auf Empfehlung.
1fbe9694-f290-46be-98c0-dfff26ca9338,,"('FOOD', 'POSITIVE', 'Fischplatte')
",,"Zur Hauptspeise die Fischplatte (für 1 Person) geteilt, war lecker und reichlich."
173e16f2-40e8-4cfb-a106-08bd2571945b,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
",,"Ich bin sicher, wir kommen bald wieder."
2c3793ff-e986-4260-95d0-74ee473faf4b,,"('FOOD', 'NEGATIVE', 'NULL')
('FOOD', 'POSITIVE', 'Vorspeise')
",✅,"Die Vorspeise war per sè schön angerichtet und hat auch geschmeckt.... bekamen was anderes als Burrata wegen laktose, danach ging leider der Tiefflug, angehend von der Karte, in einen Sturzflug über."
00291809-2f5e-46d6-9017-a738e6e77088,,"('SERVICE', 'NEGATIVE', 'Service')
",,"Am Ende waren wir sehr enttäuscht von dem sehr unfreundlichen Service, weshalb wir kein Trinkgeld gegeben haben, daraufhin bekamen wir zum Abschied nicht Mal ein Tschüss."
ed142540-9ab6-4bd0-9b94-0d29f0b96009,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,Wir waren schon öfter Im Fischereihafen Restaurant und so waren wir gestern auch wieder zum Abendessen dort.Ambiente und Service war und ist wirklich gut.
9ce129e9-43c8-40cf-88c5-af2f3e7f3668,,,✅,Nach dem Gruß aus der Küche wurde die Vorspeise serviert.
b0cd4467-11b6-4ccd-9ef6-ee0d73b83287,,"('GENERAL-IMPRESSION', 'POSITIVE', 'Restaurantbesuch')
",,So stelle ich mir einen perfekten Restaurantbesuch vor.
74ab88d0-3527-4950-841f-8e8d4a06f392,,,✅,"Nach 15 min kam dann ein Kellner und fragte, ob wir schon eine Karte hätten und brachte diese dann auch."
491899c1-3107-46d5-bacb-767d8febaee3,,"('SERVICE', 'POSITIVE', 'NULL')
",,Die Rechnung kam dagegen sehr schnell
ab5cf84b-ca8d-4f15-bd62-ef7ab5d55435,,,✅,kellnerinnen und Kellner liefen ca.
8ba2e613-3c40-4c5a-86e2-52198e4603c0,,"('FOOD', 'POSITIVE', 'Zwiebelkuchen')
",,Der Zwiebelkuchen ist absolut zu empfehlen.
f8e83485-36a0-4a28-9016-9ca4d3b4cd4b,,,✅,Dieses Restaurant wurde uns im urlaub empfohlen.
96a3d41b-eb17-4817-9eff-aaad44c63213,,"('SERVICE', 'NEGATIVE', 'NULL')
",,So kann man mit den Kunden gar nicht umgehen!
03beb667-dfca-4569-8f18-8ed8da87b041,,"('FOOD', 'NEGATIVE', 'Durstessen')
",,Ein absolutes Durstessen.
91b0b2eb-e71f-4252-add6-1ee7905fa8f2,,"('FOOD', 'NEGATIVE', 'NULL')
",,"""handgemacht"", lecker sind sie deswegen aber nicht)."
05519ce5-77c5-4f02-aa2a-f74ee05c269f,,,,Jahrhundertealte Weinfassböden mit tollen Schnitzereien.
8948b1c7-c4c3-47c1-b7bb-4d7e392bac4e,,,,Besonders Bruno.
29b9c7d0-1c09-4d83-903c-17fa8821d511,,,,Der Name ist nicht alles Tim.
ea626712-b53b-4d6d-b549-d8fde1e60cad,,"('SERVICE', 'CONFLICT', 'NULL')
",,Alle hoch motiviert aber völlig unstrukturiert.
1497dc30-5257-47b5-8a5d-1aef842d99d1,,,✅,"Als Vorspeise den Fischereihafen LOC für 29,50€."
b02387b3-2c46-44ab-9238-abc958d486e8,,"('FOOD', 'POSITIVE', 'Essen')
",,Das Essen ist sehr gut.
af510b4d-edd2-4c2a-90e0-df92716dad98,,"('FOOD', 'POSITIVE', 'Essen')
",,"Das Essen, war wirklich super lecker, jeder von uns vier hatte ein anderes Gericht und alle haben geschwärmt."
273f00fa-854e-4af2-bdf9-41d1289cba95,,,✅,Man muss eine Diskussion führen ob man Soja Sose bekommt oder eine zweite Schale Reis.
8d0c82f6-2893-442a-b30a-a303a6188dee,,"('SERVICE', 'POSITIVE', 'Service')
",,Der Service ist allerdings freundlich und schnell.
1540b50e-5675-4235-9f29-98318f3b8ff9,,,,"Vermutlich war durch den Weihnachtsmarkt bedingt, der Toilettenandrang von ""Nichtgäste"" höher als üblich."
01c53e17-b0d3-4d68-bf1b-88eadced79da,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
",,Kommen sicher wieder.
6a34cbf0-7736-44ef-8cf1-280bcc06e6ea,,"('FOOD', 'POSITIVE', 'Speisen')
",,"Perfekt bearbeitet und optisch sehr lecker, so kommen die Speisen."
00691dea-562e-4de3-bf01-87beb4ad64ce,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
",,Sehr schade.
c853662d-cf3d-429f-8606-3814a9f17b1c,,,,Das kann böse ausgehen.
81bd88a0-c8e8-45b6-8e3d-aee857d9a7f9,,,,"Es fing schon beim Empfang an, hatte eigentlich für vier Personen reserviert, dann allerdings vorher telefonisch angekündigt das wir wahrscheinlich fünf oder sechs Personen und zur Antwort bekommen habe das sei kein Problem."
403e7aca-ce0c-4927-9e55-3b5416bcef68,,"('FOOD', 'POSITIVE', 'Brauhausküche')
",,"""Stabile Brauhausküche"" beschreibt es wohl am besten und so passt es auch nach LOC."
976f17bd-0f95-44a0-a9c9-e97ba6c2c16d,,,,Oder man spürt im Außenbereich den Puls der LOC zwischen LOC und LOC direkt am LOC.
9ecb9eb7-3618-4646-a1be-2e295682efe6,,"('FOOD', 'NEGATIVE', 'Speisen')
('AMBIENCE', 'NEUTRAL', 'Stimmung')
",,Speisen = Imbissbudenniveau auf Porzellantellern mit Besteck - Stimmung o.k.
782a964e-a6be-458c-989b-e67ff8a91c14,,,✅,Das Restaurant im Herzen der touristischen Höhepunkte LOC lockt mit Top-Bewertungen und einer offen einsehbaren Pastaherstellung im Schaufenster.
72de076d-bc57-4f31-80cc-e2b2a9e4b233,,"('GENERAL-IMPRESSION', 'NEUTRAL', 'NULL')
",,Wäre in LOC Mittelklasse.
a5bcdbc5-8a27-42d1-b665-ebda7237c1ff,,"('AMBIENCE', 'POSITIVE', 'Freundlichkeit')
",,"Jederzeit greifbar, immer bemüht aufmerksam zu sein und eine sehr natürliche Freundlichkeit."
cf1e64d1-c0e4-4e2a-bef7-4f2e8f198cd5,,"('SERVICE', 'POSITIVE', 'Bedienung')
",,Freundliche und sehr flotte Bedienung.
f6ca99f2-ab19-4b10-9ec0-7fe29fce2345,,,,Wo kämen wir denn dann hin?
6d06bd73-bed0-42ed-bdde-02f5535c9a3b,,"('PRICE', 'NEGATIVE', 'Geld')
",,Als Familie sollte man seeeehr viel Geld einplanen.
237feb0f-002e-4ad9-97cf-9f95ae595fdd,,,✅,"Bei der Atmosphäre muss man sich im Vorfeld bewusst sein, wo man sich hinbegibt."
7f5bc312-2267-465d-be66-ac3eaa58baa8,,"('FOOD', 'POSITIVE', 'Bier')
",,Ich bin bereits schon öfters mal im RESTAURANT_NAME gewesen (hauptsächlich in LOC) und bis her war ich sehr begeistert vom dem guten Bier.
f7322bbb-9918-457b-b329-c3eadbb179cb,,,,"Was man alles erlebt, wenn man ein Lächeln und ein freundliches Wort einem Fremden schenkt."
0ccd48aa-a9d1-4128-b4a9-7995e3eddbec,,,,Was würdet Ihr erwarten.
c248219b-10f7-4c5b-8b4d-cd7137851597,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,Für die Freundlichkeit der Mitarbeiter gibt es deshalb zwei Punkte.Fazit: Essenstechnisch ein verkorkster Abend.Der Spaß ist nicht gerade preiswert.
8657459c-2fdb-4535-b299-c58f3a76b076,,"('AMBIENCE', 'NEGATIVE', 'Raumklima')
",,Unmögliches Raumklima innerhalb.
e5988326-e095-43d3-b719-fd0662845bb3,,"('FOOD', 'POSITIVE', 'Bierchen')
",✅,Kulturaustausch mit allen Nationen beim frischgezapften Bierchen und ev.
14b8f22b-70a3-417b-b1db-ed0656b9e7e2,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Ein schöner Abend in historischem Ambiente, gutes Essen und sehr freundliche Bewirtung.Besonderer Dank an Frau Anne.Wir kommen gern wieder."
815f9a8f-e86b-4df0-ba26-e9f2dad2b519,,,,Die Wahl fiel auf das LOC.
5d533760-8ba2-4b51-a9c2-0f07463d8a5a,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
",,Wir sind wirklich sehr traurig über die Entwicklung dieses bisher wirklich hervorragenden LOC.
b1fa4719-1d0e-4752-9af0-ee28ad43958f,,,✅,Die Person die diese Kritik liest sollte mal ins Kühlhaus gehen (oder Froster) und sich den Zander angucken.
f154763e-bc7a-405d-ba5e-dc0b72ac1e38,,"('FOOD', 'POSITIVE', 'Essen')
",,Das Essen war mehr als ausreichend und es hat sehr gut geschmeckt.
fd0bfa06-7372-4780-bb91-50172bf54e7c,,"('AMBIENCE', 'POSITIVE', 'Terrasse')
",,So toll hier auf der Terrasse gesessen.
ef6b03ed-bab8-47be-a79b-48cdd0f3fad2,,"('AMBIENCE', 'POSITIVE', 'Lage des Lokals')
('AMBIENCE', 'POSITIVE', 'Keller-Räumlichkeiten')
",,"Die Lage des Lokals am LOC ist perfekt, die Keller-Räumlichkeiten sind gemütlich - da kommen die Kunden sowieso, da braucht man sich wohl keine Mühe zu geben."
27bf69be-81fb-465c-9586-bc38bf84c6e2,,,,Der Nachbartisch empfand das gleiche.
e8d61741-fb77-4654-962e-e61674ec9dd6,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,Das Essen ist hochpreisig - aber sehr gut.Freundliche Bedienungen und netter Empfang beim Entree.Die Musik während des Abends war grausam und hatte so gar nichts in einem guten Speiselokal zu suchen.Bei LOC draußen waren die Fenster geöffnet.
efeb5363-5e3d-480b-a3b2-c48b58fb8b77,,"('FOOD', 'POSITIVE', 'Gerichte')
",,"Alle Gerichte waren sehr lecker, die Portionen groß."
c26f0329-6644-4884-b71c-0516771f74a0,,,✅,Wir hatten freie Wahl wie die drinks schmecken sollten.
9425720b-3dbc-4b3c-b773-1eb3c3bb3845,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Eine Zumutung für alle, die wissen wie LOC wirklich schmecken.In Fett schwimmend ebenso wie das Sauerkraut.Langsame Bedienung."
f8182f65-7b01-4f06-ab30-a5024ed0c4d7,,,✅,Die Portionsgrößen an den Nachbartischen waren entsprechend.
19fbdb45-7890-4b71-bd97-8a42a371626a,,,✅,Ist halt eine reine touristische Gastronomie.
