id,text,model,split,few_shot_condtion
4b6ddd6c-37ea-48a4-8d37-2afa3a52fd5e,"Nur das Essen war ein wenig enttäuschend, da die Pizza etwas zu dünn belegt und überdies sehr trocken war.",Llama70B,1,random
53158d85-be42-4b50-85af-b9ad71a65724,"Die Preise sind sehr hoch, für das Essen bezahlt man 25 €, und es war nicht einmal so gut.",Llama70B,1,random
c421e716-81a3-4998-8236-f59620761510,Die Pizza war überbacken und schmeckte nicht.,Llama70B,1,random
8053d6ff-b78a-4377-b347-05250921502d,"Man kann sich gut unterhalten, da die Tische nicht dicht beieinander stehen.",Llama70B,1,random
066d6eb7-8c19-4097-8361-cca934b33904,Die Bedienung war freundlich und zuvorkommend.,Llama70B,1,random
1d917807-c121-4f9d-a208-57cac0553927,Ein sehr schönes Ambiente in dem man sich wohl fühlt.,Llama70B,1,random
f0ced962-09bd-4103-bc9b-30972102e13c,"Das Essen war gut, aber nicht besonders.",Llama70B,1,random
76ee0127-3a5b-4bab-b03a-ba270d6065c0,Wir sind sehr zufrieden mit dem Restaurant und werden wieder kommen.,Llama70B,1,random
7801dcb9-d6a3-44f4-a5d2-bdc562830863,Leider war der Service nicht sehr freundlich.,Llama70B,1,random
b6c676b4-222b-46bb-950c-6cca2bfb3a96,"Service war sehr gut, Ambiente eher schlecht.",Llama70B,1,random
ae905e9a-4ec8-4a35-af33-14055c4de8b5,Wir hatten einen schönen Abend und kommen gerne wieder.,Llama70B,1,random
df5ee711-f5a4-4f7f-b2e6-496afb42db6f,"Ambiente wie in einer Kantine, Preise wie in einem Nobelrestaurant.",Llama70B,1,random
42c2d1e5-afb1-4e82-9061-f96453b21226,Die Haloumi war lecker.,Llama70B,1,random
d692918e-fc8c-40b3-a5a9-3d259adca5e9,Die Bedienung war schnell und freundlich.,Llama70B,1,random
42812417-85e9-4f74-b28e-66884b92e0f3,"Dieser Preis ist mit 10,50 € für ein Fischgericht viel zu teuer.",Llama70B,1,random
3d5337a5-1650-44f9-ad30-6674187cab43,Mit Reservierung.,Llama70B,1,random
e48b9e11-6214-46b1-84f6-1ce4192b6587,Es war ein gutes Essen.,Llama70B,1,random
fbd8baad-37de-4be4-a0b1-7e8c4052cff2,Ein gemischter Eindruck bleibt.,Llama70B,1,random
9b741f30-7440-4874-963c-664e55c4d334,Auch das Ambiente gefiel uns nicht.,Llama70B,1,random
a6bbaabb-7790-4a4e-af3b-3eac83a09296,"Aber es ist klar, dass man für Fisch und Preis besser anderswo sucht.",Llama70B,1,random
d4f51dcd-54be-4218-9fb7-e64bfe700e80,Einfach nur super.,Llama70B,2,random
2da4b97d-5fa4-486a-9265-0bf320d84297,Die Atmosphäre ist sehr laut und die Tische stehen eng beisammen.,Llama70B,2,random
c6f3b41c-6ec6-4c71-95ae-774b10e1cf1c,"Das Essen war super, aber es dauerte ungewöhnlich lange bis wir bedient wurden.",Llama70B,2,random
d22fc6f5-f249-4cbe-831e-56854dbe5547,Ambiente war okay.,Llama70B,2,random
21adbb74-3040-4e30-a3c9-8a3a711257e2,"Wir waren im Garten sitzen, da war es etwas ruhiger.",Llama70B,2,random
7ed0937a-cf09-48ba-9399-f57cf9c9cf0f,"Ein gutes Restaurant, aber die Bedienung war schlecht.",Llama70B,2,random
73b6531a-4998-4b5b-b0b7-b92590df950e,Die Bedienung war sehr freundlich und schnell.,Llama70B,2,random
cbbe427d-6968-4dd0-8a91-e8a601e0e4a6,Die Preise sind ok.,Llama70B,2,random
b2591cdc-b67f-480f-b369-56d1d7b20d3a,Preisleistung ist gut.,Llama70B,2,random
26f1dc85-993e-4f78-8a88-d30937bf1d62,Auch der LOC ist nicht mehr das was er mal war.,Llama70B,2,random
9a9746d5-2120-48d6-86d1-d4c26683786f,"Die Preise sind auch für die LOC-Location, sehr fair.",Llama70B,2,random
b8f3963b-0fba-4194-b789-9499eb2b03fd,Das Essen war fantastisch.,Llama70B,2,random
17fc537d-ec3e-4502-a1fc-e92486e1cd38,Die Preise sind angemessen.,Llama70B,2,random
ad3a6ed4-93af-4332-aae3-e4d8929c2795,"Das Essen war lecker, die Atmosphäre ist gemütlich.",Llama70B,2,random
cf3bc10f-fa58-4ed3-862f-3429940d0bba,"Das Essen war lecker, aber die Preise sind zu hoch.",Llama70B,2,random
c852d6ca-5734-495a-be75-7cb45be1b0e0,Die Mitarbeiter sind sehr freundlich und hilfsbereit.,Llama70B,2,random
1c0f455f-c6b8-406b-98bf-d04e9fe67b60,"Selbst wenn man bedenkt, dass es sich um eine Drei-Sterne-Küche handelt.",Llama70B,2,random
75d548eb-2fa1-49d3-970e-cacc753be1fd,Leider schlechte Erfahrungen gemacht!,Llama70B,2,random
e76f70dd-05bd-415e-a14d-1021690da7dc,Das Essen war sehr gut.,Llama70B,2,random
af1d390b-f923-4d7d-bc7c-9f789696dcdf,Ein schönes Ambiente.,Llama70B,2,random
05f0b179-9d36-4dfa-85b7-c7b9ae2c28e5,"Einen Kaffee mit Eiscreme für 4,50 Euro zu bezahlen ist in Ordnung.",Llama70B,2,random
134e92cb-88f1-42ec-b062-68bbbf38faff,"Der Service ist nicht so schlecht, aber auch nicht gut.",Llama70B,2,random
3a3b59c5-fa8e-4b58-b02b-9bedffd066e4,Das Essen ist sehr gut und der Preis angemessen.,Llama70B,2,random
3a1a8fc0-4447-4374-82a1-5c35eacde9b3,Bei der Bedienung könnte man sich wohl etwas mehr Mühe geben.,Llama70B,2,random
684ae47b-dbbe-4506-9779-6dbbea496014,"Das Essen war auch gut, allerdings nichts Besonderes.",Llama70B,2,random
05496162-5864-42e7-ab0d-5f8e48f8d514,Preis/Leistung stimmt.,Llama70B,2,random
bcfcdd29-575f-4b07-abae-d05f28c1d6a9,Ein schöner Abend mit tollen Gerichten.,Llama70B,2,random
04b2a63c-2a0d-4b61-b701-4e83256ab670,Wir waren gestern Abend zu viert dort und fanden das Ambiente sehr schön.,Llama70B,2,random
aabebdf9-2524-41de-8d40-1ad087c8cb75,"Das Lokal ist sehr klein, man sitzt eng beisammen, aber das Essen war gut.",Llama70B,2,random
1256e2e9-5c0a-4c47-9077-81b3339dfb91,Das Servicepersonal war freundlich und hilfsbereit.,Llama70B,2,random
122b93cc-6891-4b36-9e10-8027935becb6,Überhaupt hat sich das Service-Niveau verbessert.,Llama70B,2,random
3b9732a4-8650-441b-8918-da53678eea52,Die Preise sind sehr hoch.,Llama70B,2,random
d712498f-4915-488f-a8d5-9fcee483c1ec,Die Preise sind überteuert.,Llama70B,2,random
957180cb-1114-4f5a-8c1d-87d3b22c6f56,"Zu der Zeit war es noch nicht so ausgefallen, aber Gerichte waren lecker und serviert wurden sie von sehr freundlichen Leuten.",Llama70B,2,random
d605afd9-9850-4e5e-9878-471477cd3043,Der Service war gut.,Llama70B,2,random
b3b49472-54f9-4388-a6bc-73337a902f0d,Das Essen war lecker.,Llama70B,2,random
57383db8-5bec-484c-8708-e49fededdef9,"Auch der Preis, 2,40 € pro Tasse war in Ordnung.",Llama70B,2,random
9455bf2a-d4b3-4d39-94d5-3f05e3cc6c7f,"Großartige Atmosphäre, sehr freundliches Personal und Preis/Leistung OK.",Llama70B,2,random
e8946e1f-ff74-461c-b743-0a85dc6e2912,Die Preise sind sehr hoch.,Llama70B,2,random
4fc0a85d-c489-4771-af61-51ba89b36281,"Wir waren mit der Bedienung sehr zufrieden, aber nicht so sehr von der Qualität des Essens, das wir bestellt hatten.",Llama70B,2,random
51877f69-4861-454c-ae7b-9ab0b6cc8602,Die Atmosphäre ist aber auch nicht so toll.,Llama70B,2,random
2ea0f405-8e50-4e60-a5f2-e69b93c1408c,"Zu teuer, zu langsam, zu unfreundlich.",Llama70B,2,random
18efc2bf-d966-4539-a616-357a5536ad1f,Herzlicher und freundlicher Service.,Llama70B,2,random
67a4a400-5894-473c-aad9-51ff1522141b,"Wir haben uns für 27,50 Euro satt gegessen.",Llama70B,2,random
5887675f-768a-4e55-8b11-977412fb1a68,Immerhin war die Bedienung freundlich und das Ambiente ist schön.,Llama70B,2,random
1e32508d-251b-4d3a-98d8-f6f5d904aab2,Der Preis ist ok.,Llama70B,2,random
5d9c8d1b-c37c-4ad2-88bb-ec02f3837263,"Was Service und Essen angeht, war ich sehr zufrieden.",Llama70B,2,random
04c10367-0d06-4446-9b4f-a98fc0f046a9,Das Personal ist sehr freundlich und zuvorkommend.,Llama70B,2,random
020ca616-43cf-4b05-9025-b3f75109f939,Eine gute Preisschildung hätte unser Urteil wohl noch etwas positiver beeinflusst.,Llama70B,2,random
c7fb9e16-e591-4348-81de-186f54578523,Das Essen schmeckt immer gleich und ist nicht besonders.,Llama70B,2,random
b6530e9a-6ab0-4147-98c9-ebee7bff53ea,"Die Preise waren in Ordnung, das Ambiente war nicht so schön und die Bedienung war gut.",Llama70B,2,random
dd4c1215-a2fb-423a-ab92-e1d792f06217,Es ist einfach nur lecker.,Llama70B,2,random
b5958ac0-e059-41d2-9106-d16f4b93c82c,"Wir hatten das Mittagmenü, welches wirklich schlecht war.",Llama70B,2,random
6f95e519-bf32-49aa-bce1-a1beb5b07b6e,"Das Essen war gut, aber zu teuer!",Llama70B,2,random
ab5feb04-6fcd-4cd3-97da-8a56ee990c44,"Die Bedienung, die sich in der Nähe aufhielt, ignorierte uns und wir mussten warten.",Llama70B,2,random
06111deb-b190-4a28-bd5c-e5ed0bc393c2,"Die Klimaanlage lief, die Luft war aber trotzdem sehr stickig.",Llama70B,2,random
1b20e01d-d9b2-4476-9287-4c88d4fbab88,"Der Service war freundlich, aber sehr langsam.",Llama70B,2,random
953d8c6d-78df-44d0-a107-889d81fdb5a1,"Leider muss ich sagen, dass der Preis für den Geschmack nicht stimmt.",Llama70B,2,random
bdf997d9-796b-429b-9109-50e7cdab9f33,Ein gutes Preis Leistungsverhältnis und keine Überraschungen bei der Rechnung.,Llama70B,2,random
08ac76fb-f018-4361-9b21-2b65fa3b63c4,"Die Gerichte waren gut, die Qualität des Service war mittelmäßig.",Llama70B,2,random
4035b269-0d0e-4674-a646-99637d2ed9f7,Das Ambiente ist sehr schön und gemütlich.,Llama70B,2,random
4c5c2586-488d-4605-81de-1c85f27bd765,"Die Lage ist gut, aber der Rest lässt zu wünschen übrig.",Llama70B,2,random
c2860239-f50b-4241-b415-653e9ef1288e,Ein schöner Aufenthalt mit einer unfreundlichen Bedienung.,Llama70B,2,random
1a159dcc-ed34-4746-97d4-6ce2e09d6ce7,Die Umgebung und der Service waren auch OK.,Llama70B,2,random
b5ea44c8-c19a-4dc1-92b7-fbcd4e2a3643,"Viele Wartezeiten, aber auch viele Tische.",Llama70B,2,random
96a8283f-37fd-435a-b321-b42dc7d45705,Am Tresen wurde es schnell und freundlich serviert.,Llama70B,2,random
3d5c7c22-6d81-4ec1-afb3-817d02bf2a8a,"Ein Ambiente, das ich mir echt wünsche.",Llama70B,2,random
83a38e1d-416b-4dca-9240-5005726a4992,"Am Anfang war die Bedienung sehr freundlich, aber dann dauerte es eine Weile bis wir unsere Bestellungen machen konnten.",Llama70B,2,random
42702812-a277-4ba3-9e4c-44ea5aa82238,Auch der Service war in Ordnung.,Llama70B,2,random
00f421ef-3f15-48ca-b003-70653eea3ab7,"Die Wirte sind sehr nett, aber die Küche war nicht so gut.",Llama70B,2,random
7ec94270-3e50-4488-b9d5-12ace2822489,Der Service war sehr freundlich und der Aufenthalt im Restaurant hat uns gut gefallen.,Llama70B,2,random
011e342a-44b1-4e53-96ec-baecbac0ca6f,Ein echtes Schmuckstück.,Llama70B,2,random
da80bd36-cad6-4727-9740-f5c25d73aeb3,Die Atmosphäre war angenehm.,Llama70B,2,random
f27a5694-c272-4cbb-8d5c-eb8e43f6d3f7,"Eine Wartezeit von 40 Minuten und die Kellnerin sagt, dass es noch nicht mal so voll sei.",Llama70B,2,random
c012eb26-ed6b-42f8-b574-27bfe9021af9,"Das Essen war lecker, aber das Preis-Leistungsverhältnis stimmt nicht.",Llama70B,2,random
cec1ceeb-dd8c-4b17-bd8e-c40da9e365f6,Wir waren sehr zufrieden.,Llama70B,2,random
e793b08d-c40d-4827-bbd6-655d35d7e8c4,Alles in allem ist es ein sehr empfehlenswertes Restaurant.,Llama70B,2,random
07942b86-0295-414c-a4bd-053dde7d81b8,Hier stimmte Preis/Leistung.,Llama70B,2,random
66f63432-19b0-4abb-b6d3-1754becd0cac,"Wir haben uns sehr schlecht behandelt gefühlt, da der Kellner sich nicht um uns gekümmert hat.",Llama70B,2,random
e1b18806-bf5c-41d1-a618-b18d3922ae8f,Das Essen war leider nicht besonders gut und die Preise für das Essen sind sehr hoch.,Llama70B,2,random
602cd9e8-384a-4b2f-84ca-b236afa7f481,Die Pizza war eher mittelmäßig.,Llama70B,2,random
9fcc3f17-f5e7-41cd-84b6-dbaf54bfc041,Leider ist der Kellner überfordert.,Llama70B,2,random
c7d6c884-3a9c-4725-ad37-695d583b53d4,Die Atmosphäre ist sehr angenehm.,Llama70B,2,random
f0f395b1-bcf3-4e28-a43a-d860d646d85b,Bei den Preisen (Knödel) könne man sicherlich etwas besseres bekommen.,Llama70B,2,random
ca46aba9-3746-4183-8838-9ffa11157a4e,Die Preise sind eher hoch.,Llama70B,2,random
9f87d20a-ff77-49f7-9904-0ed5f503d83c,"Wir waren gerade in der Sommerzeit, da die Terrasse noch offen war.",Llama70B,2,random
df3adfda-e194-46de-8446-647202f57282,Sehr schöner Ambiente und sehr freundliches Personal.,Llama70B,2,random
939852b1-5ef6-402d-9d97-e7740c26d8e3,Der Innenhof ist sehr schön.,Llama70B,2,random
5e20fac2-0afc-465b-a905-5de9d3570ffb,Wir werden wieder kommen.,Llama70B,2,random
b3b44f7a-3a7c-470d-a5ac-33539a8979a3,Das Essen war sehr lecker.,Llama70B,2,random
d0c8cd80-9a9f-4101-a8c8-48331c28c757,Aber das Personal war eher schlecht.,Llama70B,2,random
a42a0d2b-cb2f-4084-b6d0-a9daba4ac735,Das Personal war freundlich und zuvorkommend.,Llama70B,2,random
3609dc4b-aa74-4fba-a33d-00d553c1c993,Das Ambiente ist nicht besonders schön.,Llama70B,2,random
bccb23df-07ad-4b83-8a45-ec8cb9de0df3,"Das Ambiente, der Service und die Qualität des Essens sind sehr gut.",Llama70B,2,random
28c305f5-7ec9-43ab-99a2-facd98c78351,"Wir waren 2x dort und beide Male war die Bedienung sehr freundlich und hilfsbereit, aber das Essen war nicht besonders.",Llama70B,2,random
dcb08f65-3425-4814-97cb-eabec601f5a3,Das Ambiente ist nichts besonderes.,Llama70B,2,random
d6e2f294-8135-4f6f-8470-9e9cc7e42556,Aber das Personal war sehr freundlich.,Llama70B,2,random
d0a59811-e72e-4eb1-8c22-2e4d4773e60b,Die Bedienung war sehr langsam und unsympathisch.,Llama70B,2,random
61773242-ec95-4ea9-b30f-d2027e66f615,"Die Bedienung war freundlich, aber nicht übermäßig aufmerksam.",Llama70B,2,random
df3b08d9-ca15-4c3e-afca-9cb330be96b9,"Bei Preisen, die sich in der unteren Mittelklasse bewegen, bekommt man ein schönes Ambiente und freundliches Personal.",Llama70B,2,random
f5414bb6-583a-4506-86d2-857200b74d01,"Das Preis -Leistungsverhältnis ist in Ordnung, aber die Umgebung ist nicht so schön.",Llama70B,2,random
fed5e1c8-72d0-43ee-a539-fbb2431105c2,Das Ambiente war nicht so schlimm.,Llama70B,2,random
78c69c23-7dec-4158-ab58-51b8e02be56b,Mittlerweile ist es ein absolutes Lieblingslokal.,Llama70B,2,random
422ae338-83a1-441d-8959-de2abf1ba28e,Wir waren zufrieden mit Preis/Leistung.,Llama70B,2,random
b6093b7d-e0ba-4bf7-ad03-bb27ae609db0,Die Bedienung war sehr freundlich und zuvorkommend.,Llama70B,2,random
bb16f0f7-7435-4054-ae75-353f14108d01,Das Personal war nicht freundlich.,Llama70B,2,random
da248fa6-49cd-4dbb-b742-4e7a003936e7,Die Atmosphäre ist auch nicht so schlecht.,Llama70B,2,random
5472473c-6ca5-4d44-8c69-ab37a36667a9,Die Bedienung ist sehr freundlich und schnell.,Llama70B,2,random
d824cc3b-815c-414d-bfb6-57a91ccd65d1,Die Bedienung war sehr freundlich.,Llama70B,2,random
1e430eca-d6c5-4270-baca-05acc7f2cdfa,"Ein Ambiente wie aus dem Bilderbuch und ein Service, der einem das Herz erfreut!",Llama70B,2,random
32ccdcd7-02d1-4c82-96fe-2f1cb748cf83,Ein paar Speisen waren schlecht.,Llama70B,2,random
ae994309-7052-41a9-a51b-88d6d0590068,Wir haben uns für 2x Currywurst mit Pommes und Cola entschieden.,Llama70B,2,random
cbbda1a7-83b2-47af-bd13-5400d3980ce8,"Ein netter Service ist zwar vorhanden, aber es gibt auch ein paar kleine Kritikpunkte.",Llama70B,2,random
13ac1c97-178b-4f17-991f-968c1b71f071,Zum Preis ist das nicht schlecht.,Llama70B,2,random
cef586e9-093f-4071-99cc-131e684f06ff,Das Essen war auch in Ordnung.,Llama70B,2,random
e6b56d0c-b098-4b76-8884-920d9669f718,Die Atmosphäre ist nicht gerade einladend.,Llama70B,2,random
38e8c828-476e-4e7a-9ff1-fdaa37a69a12,"In der Tat ist das Personal sehr freundlich und zuvorkommend, aber es gibt ein Problem mit dem Service.",Llama70B,2,random
71280647-3b98-4ba8-83d5-7bc11aa6bd44,"Am Ende bekam ich ein Eis, das war allerdings auch nur halb so groß wie ein Würfel.",Llama70B,2,random
d0544597-77a4-4040-aa31-80c6c40da41b,Das Ambiente ist sehr gemütlich und die Mitarbeiter super freundlich.,Llama70B,2,random
c4256292-4a0a-4cb5-87fe-89bd771e95e6,Das Essen war sehr gut und schnell serviert.,Llama70B,2,random
9f2b6bae-f34a-4f54-85d0-672701255d02,"Die Kellner sind sehr freundlich, aber in der Überzahl, dafür war das Essen eher Durchschnitt und nicht so gut wie erwartet.",Llama70B,3,random
a3a504d4-4702-4936-9ef6-89fe4dfbd138,Immerhin ist das Personal freundlich.,Llama70B,3,random
f0f48983-9157-48ec-9af9-573f1902c9a7,Die Stimmung ist durch die Musik etwas gedämpft.,Llama70B,3,random
d3a82ced-b5af-4ce6-92e0-55b28303fabd,"Wir hatten uns vorher für ein anderes Lokal entschieden, das sich aber als überfüllt herausstellte.",Llama70B,3,random
5972302b-a499-41a7-becc-05b9efc0efd0,Die Bedienung war durchschnittlich.,Llama70B,3,random
36eca5ad-9ffe-4e0d-a582-ed65c462d70b,Wir haben uns für das teure Menü entschieden.,Llama70B,3,random
985e22bb-bf3f-4c67-898a-b5eeb262ae24,Hier gibt es auch leider keine Preisreduktion.,Llama70B,3,random
83483da6-6ed6-46f1-bc99-c5f59a08a0ed,Mit dem Essen war alles in Ordnung.,Llama70B,3,random
81f6bc55-df89-4990-b47e-ba34738f5ebd,"Die Preise waren angemessen, das Ambiente eher schlicht.",Llama70B,3,random
4e1d56b7-8d81-49e0-92fd-6ac136f17000,"Vielen Dank für das Essen, wir kommen gerne wieder.",Llama70B,3,random
d7b410dc-253f-4200-af09-7a066b8dfeee,Wir waren mit unserem Besuch vollsten zufrieden.,Llama70B,3,random
1ee61b1d-ded3-4acc-b26c-de751075797b,Wir hatten leider nur eine kleine Zeitspanne um uns auch das Essen zubereiten zu lassen.,Llama70B,3,random
5383a5c9-5e36-4883-a935-ce5da7c4213b,"Der Schweinshaxe war gut, aber leider nicht so groß wie erwartet.",Llama70B,3,random
9a3dea6f-8d91-4222-8bc1-4bcbf1bff74d,Wir hatten ein schönes Essen und waren sehr zufrieden.,Llama70B,3,random
038a234b-38dc-4ac2-b443-f753dce2857a,Wir waren sehr zufrieden.,Llama70B,3,random
5841c8eb-3fac-4505-9f63-8f820b05eda6,"Die Küche war so laut, dass man sich nicht unterhalten konnte.",Llama70B,3,random
e35f2210-6c73-47e6-a8e3-06ab83e75527,Das Essen war sehr lecker.,Llama70B,3,random
19b579d0-e256-4a44-ab02-60a5c2eb3519,Dem Service kann man nichts vorwerfen.,Llama70B,3,random
ef643732-22ca-48d6-b002-110fa3ad81e9,"Wir hatten das LOC Burger, das war einfach nur lecker.",Llama70B,3,random
f21466c8-e0b1-4d7b-b2ee-d2f203f7940a,Die Bedienung war schnell und zuvorkommend.,Llama70B,3,random
45c8a821-b1de-4b2a-a89a-871f27efd53a,Insgesamt war die Preisleistung sehr gut.,Llama70B,3,random
9a14a4ca-aa0b-4533-8fab-fb49d8be9939,"Toller Service, gutes Essen.",Llama70B,3,random
53f6fb96-92fa-4c84-8341-63ebdf23604f,"Das Essen war aber leider nicht gut, die Pizza schmeckte durch und durch nach Salz.",Llama70B,3,random
7c967abb-51d9-4bd1-a1ff-2928e88ae71b,Die Bedienung war schlecht und das Essen auch.,Llama70B,3,random
b9ba70d0-c65d-486a-a53d-19980da0e833,Service sehr langsam.,Llama70B,3,random
bdb0092d-245b-4aad-9ccb-d5d5e5bc5cf0,Das Essen ist eher durchschnittlich.,Llama70B,3,random
2ed7ee90-0fb4-4850-87d1-648e339b1ea0,Es war ok.,Llama70B,3,random
935aa833-df96-41cb-9735-6de6840d8ee4,Aber Preis/Leistung stimmt.,Llama70B,3,random
b5f5109a-1de6-4625-b8c2-1b183c1645c1,Wir haben uns sehr wohl gefühlt.,Llama70B,3,random
cd2cbb4e-762c-4082-a6a9-f270acf51aad,Wir haben uns sehr wohlgefühlt.,Llama70B,3,random
678413ea-651f-4118-bee7-b3c604242bc8,"Könnte auch besser sein, aber ist in Ordnung.",Llama70B,3,random
9ec11baa-6e50-4271-ac28-6088b5024c82,Aber das Essen war nicht wirklich schlecht.,Llama70B,3,random
f1b9b83d-ab92-4b68-8882-93cffef6b069,Die Preise sind allerdings sehr hoch.,Llama70B,3,random
c9ec08bb-a7e7-4555-934c-1b79525d8561,Auch der Preis/Leistung Vergleich mit anderen Restaurants in München ist eher schlecht.,Llama70B,3,random
d3e85c78-cb45-44c6-932d-496a7ecc49ae,"Am Ende ist es ein netter Ort gewesen, aber nicht mehr.",Llama70B,3,random
3300bad2-98e2-42b3-934b-33c7d994fd21,Wir waren mit der Bedienung und dem Service sehr zufrieden.,Llama70B,3,random
1444c1d8-c7e0-4b61-8c23-b3183e9c3e94,Die Preise sind sehr fair.,Llama70B,3,random
8473b729-4eaa-4ea0-b741-a0d8112e365c,Die Mitarbeiter sind sehr freundlich und hilfsbereit.,Llama70B,3,random
8c40966a-91df-4863-889e-790a8133f01b,Wir waren mit der Preisleistung sehr zufrieden.,Llama70B,3,random
35ad255d-713b-4aed-9873-3a80c698b0ad,Selbstverständlich ist das Ambiente sehr schön und man kann sich gut entspannen.,Llama70B,3,random
7ed45129-72f2-4484-b825-90d2e6845db7,Leider ein schlechter Eindruck.,Llama70B,3,random
af6de04d-81b0-4a3b-9acf-df931ff6c83d,Leider war der Tisch viel zu klein und die Preise waren sehr hoch.,Llama70B,3,random
f30311f2-409c-4fc5-b5ac-9f4cd1effd6c,Mit dem Ambiente ist es auch nicht so gut.,Llama70B,3,random
0a679241-eb0a-4261-9759-6975a29cab71,Preise im Rahmen.,Llama70B,3,random
862544e4-3acf-40b5-9685-2a70f1b795ae,Die Bedienung war auch sehr freundlich und hat sich um uns gekümmert.,Llama70B,3,random
2c7bf91d-b53a-49c1-b0ae-410ded16ed37,Wir hatten einen tollen Abend mit der ganzen Familie.,Llama70B,3,random
5ac288a5-e623-4656-86fd-72c0a3b4cd73,Einige Tische sind zu eng.,Llama70B,3,random
ea93bb9c-458f-4402-bd20-8d4c1c790636,"Das Ambiente ist sehr freundlich und gemütlich, die Mitarbeiter sind sehr zuvorkommend und hilfsbereit.",Llama70B,3,random
70337a10-d50e-4e9b-81e7-7c75a89f44d5,Das Ambiente ist sehr schön und die Bedienung freundlich.,Llama70B,3,random
68369b81-0da8-467c-b3c1-a22fcf5705f8,"Die Bedienung war sehr freundlich, die Preise aber entsprechend.",Llama70B,3,random
f053d3d0-fa31-4390-9183-09872cc918d2,Das Personal war sehr freundlich.,Llama70B,3,random
98122436-d5a7-4895-9d44-9b3fb9698804,Hier ist das Essen leider etwas zu teuer.,Llama70B,3,random
6ea0f4ef-2dcc-4081-8ab1-eeda03e95f86,Wir wurden von dem freundlichen Fräulein Susanna bedient.,Llama70B,3,random
f53464d8-10d4-4a05-b9dd-ee2f2227e589,Die Preise sind ein bisschen steil.,Llama70B,3,random
65797f50-55dd-4e68-a130-be5c69d20afa,"Das Essen war nicht schlecht, aber auch nicht gut.",Llama70B,3,random
d04ea5b1-fed8-4edc-a691-c999cef72954,"Das Essen war gut, aber nichts Besonderes.",Llama70B,3,random
787c6da5-49f2-4f26-ba8f-6313e1a4ad58,"Ging mal wieder, aber nicht so sehr überzeugend.",Llama70B,3,random
e015625f-874c-4efc-a0f3-7b4efa63fb26,"Wir hatten ein Pizza, die war noch warm, aber kalt und hart.",Llama70B,3,random
5a51084f-0d2d-46c4-b9a1-d8e8235b1aba,Leider ist die Atmosphäre nicht so toll und das Essen auch nicht.,Llama70B,3,random
0ffc741a-37a4-4340-b5f8-ea33a0a2c85e,"Das Ambiente ist eher schlicht, aber dafür sauber.",Llama70B,3,random
7a119723-850f-4567-9b6a-5d90680d4877,Preis Leistung stimmt.,Llama70B,3,random
f2d2e803-02c8-42f1-9de4-4b75c66f02c2,"Wir wurden mit einem Preis von 23,80€ belastet.",Llama70B,3,random
548b1f3e-5828-48f6-b6ca-60e682a01f8d,Der Preis ist in Ordnung.,Llama70B,3,random
48fdd386-4168-44dc-9b76-dab3c36e210d,"Ein schönes Ambiente, sehr freundliches Personal und sehr leckeres Essen.",Llama70B,3,random
e4ad2778-268b-4dab-9d8c-3a5e56d7fb1e,Das Personal war nicht sehr freundlich.,Llama70B,3,random
584e5e2b-b6d7-4241-aa35-c55c7f47f5d4,"Wir hatten Kalbsnieren und Spaghetti, die beide sehr lecker waren.",Llama70B,3,random
99ffdbcf-d474-425b-a3ed-187526450860,"Wir sind 2 mal dort gewesen und die Gerichte waren ok, aber nichts Besonderes.",Llama70B,3,random
6ce6a9a6-a6ac-462d-bda4-6ea5cea09357,Die Qualität war durchschnittlich.,Llama70B,3,random
a8dbf21f-a230-41f0-bab0-d36cc43f851e,Das Essen war lecker und das Ambiente auch.,Llama70B,3,random
404cf88e-3b04-4e84-bc2c-def69e4dd0f3,Der Essen war sehr lecker.,Llama70B,3,random
56cb20bd-91d3-418b-996b-71a9b4fcdc2d,Ein Kuchen zum Abschluss.,Llama70B,3,random
445c7fb9-0187-4afc-8e04-558d761ec59e,Aber das Essen war nicht so gut wie erwartet.,Llama70B,3,random
f8684d52-9689-4fcb-b274-ea11e2d0bf23,Ein sehr schlechtes Erlebnis.,Llama70B,3,random
0e3d1654-6db4-4f31-a620-5522e7bc955b,Das Personal war sehr freundlich.,Llama70B,3,random
9504671f-cac6-4018-8602-7787bc16e22d,Das Ambiente ist eher schäbig.,Llama70B,3,random
4ed8ef74-8a80-4c91-a01c-0fc5be454cbc,Das Ambiente ist ein bisschen gewöhnlich.,Llama70B,3,random
e2bbc36e-7042-4a30-9e7f-e1442c7a8fbf,"Die Kräuterbutter war sehr lecker, das Fleisch jedoch etwas trocken.",Llama70B,3,random
1233887c-39c7-4e30-b2ce-9674f97c87f3,"Der Service war sehr gut, aber der Preis für den Kaffee war etwas hoch.",Llama70B,3,random
1dbe1fce-a12f-437f-8ac8-741061073f19,Die Serviceleistung war sehr gut.,Llama70B,3,random
dd498567-a900-490c-a34a-7e7b0bc5890a,"Die Atmosphäre im Restaurant war sehr angenehm, das Essen war gut und die Bedienung freundlich.",Llama70B,3,random
20ab1e92-43f4-49fc-9942-5aea63e0a705,Eine schöne Speisekarte.,Llama70B,3,random
1481d49f-4f51-4339-bce2-f73e6aec684d,"Die Bedienung war überfordert, aber die Preise, das Ambiente und der Gesamteindruck waren gut.",Llama70B,3,random
